,Context words,Collocate count,Total count,MI score,Negative,Neutral,Positive
2816,inhabited,9,40,7.9117811453805205,0.0,1.0,0.0
4034,bearest,9,13,6.29029276863425,0.0,1.0,0.0
1431,forward,9,56,8.397207972550762,0.0,1.0,0.0
2420,weary,9,49,8.204562894608365,1.0,0.0,0.0
1104,pure,9,104,9.29029276863425,0.0,1.0,0.0
201,hannah,9,13,6.29029276863425,0.0,1.0,0.0
1428,sister,9,120,9.496743646101677,0.0,1.0,0.0
1101,south,9,152,9.837780563936743,0.0,1.0,0.0
4974,firstfruits,9,38,7.837780563936742,0.0,1.0,0.0
4916,simon,9,154,9.85663959118806,0.0,1.0,0.0
3397,tremble,9,34,7.677315891743497,1.0,0.0,0.0
4041,remove,9,50,8.233709240267883,0.0,1.0,0.0
4524,pardon,9,24,7.174815551214314,0.0,0.0,1.0
1323,goest,9,49,8.204562894608365,0.0,1.0,0.0
3431,trusted,9,30,7.4967436461016765,0.0,0.0,1.0
3430,cain,9,22,7.049284669130454,0.0,1.0,0.0
1151,foundations,9,42,7.9821704732719185,0.0,1.0,0.0
654,strengthen,9,36,7.759778051935471,0.0,0.0,1.0
646,prince,9,115,9.435343101437532,0.0,1.0,0.0
2645,preserve,9,34,7.677315891743497,0.0,1.0,0.0
4109,waited,9,37,7.799306416122107,0.0,1.0,0.0
4068,scatter,9,40,7.9117811453805205,0.0,1.0,0.0
1355,repair,9,16,6.589853050493158,0.0,1.0,0.0
2556,perpetual,9,38,7.837780563936742,0.0,1.0,0.0
3677,buy,9,63,8.567132973993075,0.0,1.0,0.0
1281,speaking,9,73,8.779677609373175,0.0,1.0,0.0
1303,sabbaths,9,42,7.9821704732719185,0.0,1.0,0.0
4062,paths,9,48,8.174815551214314,0.0,1.0,0.0
4124,oblation,9,36,7.759778051935471,0.0,1.0,0.0
3714,buried,9,123,9.532367555832398,0.0,1.0,0.0
3655,thunder,9,24,7.174815551214314,0.0,1.0,0.0
4011,divided,9,85,8.999243986630859,0.0,1.0,0.0
4514,oppressed,9,45,8.081706146822834,1.0,0.0,0.0
3641,reigned,9,211,10.310952239200343,0.0,1.0,0.0
1749,reigneth,9,13,6.29029276863425,0.0,1.0,0.0
4623,vail,9,38,7.837780563936742,0.0,1.0,0.0
4504,peor,9,15,6.4967436461016765,0.0,1.0,0.0
3830,acceptable,9,30,7.4967436461016765,0.0,0.0,1.0
4840,controversy,9,13,6.29029276863425,0.0,1.0,0.0
3006,signs,9,69,8.698377507271326,0.0,1.0,0.0
4986,standeth,9,36,7.759778051935471,0.0,1.0,0.0
81,uzziah,9,27,7.344740552656626,0.0,1.0,0.0
82,born,9,179,10.073668827757414,0.0,1.0,0.0
4874,accomplished,9,30,7.4967436461016765,0.0,0.0,1.0
4992,sackcloth,9,59,8.472496099854999,0.0,1.0,0.0
1507,breast,9,19,6.837780563936744,0.0,1.0,0.0
3080,esau,9,111,9.384268916843265,0.0,1.0,0.0
2119,carry,9,98,9.204562894608365,0.0,1.0,0.0
932,hot,9,37,7.799306416122107,0.0,1.0,0.0
1534,messengers,9,86,9.016117805195256,0.0,1.0,0.0
954,prevail,9,35,7.719136067438124,0.0,1.0,0.0
281,famine,9,113,9.410032012908346,0.0,1.0,0.0
971,weeping,9,58,8.44783404562073,1.0,0.0,0.0
3959,prosperity,9,31,7.544049360880033,0.0,1.0,0.0
3147,spirits,9,51,8.262278392464653,0.0,1.0,0.0
1214,pit,9,96,9.174815551214314,0.0,1.0,0.0
288,supplications,9,22,7.049284669130454,0.0,1.0,0.0
4909,passeth,9,44,8.049284669130454,0.0,1.0,0.0
1928,ass,9,92,9.11341500655017,1.0,0.0,0.0
4454,read,9,85,8.999243986630859,0.0,1.0,0.0
1571,half,9,149,9.809021570955318,0.0,1.0,0.0
3157,captive,9,67,8.65594224095093,0.0,1.0,0.0
987,thought,9,130,9.612220863521612,0.0,1.0,0.0
4915,brake,9,77,8.85663959118806,0.0,1.0,0.0
1569,walking,9,32,7.589853050493158,0.0,1.0,0.0
3954,countries,9,73,8.779677609373175,0.0,1.0,0.0
4606,harp,9,31,7.544049360880033,0.0,1.0,0.0
55,jehu,9,59,8.472496099854999,0.0,1.0,0.0
3496,dwelling,9,59,8.472496099854999,0.0,0.0,1.0
4094,breath,9,56,8.397207972550762,0.0,1.0,0.0
4722,nun,9,30,7.4967436461016765,0.0,1.0,0.0
2950,songs,9,34,7.677315891743497,0.0,1.0,0.0
122,peradventure,9,41,7.947405055111241,0.0,1.0,0.0
4350,hallowed,9,27,7.344740552656626,0.0,1.0,0.0
1254,gilead,9,132,9.634247169851612,0.0,1.0,0.0
3490,oxen,9,104,9.29029276863425,0.0,1.0,0.0
851,looketh,9,39,7.8752552693554065,0.0,1.0,0.0
4645,upward,9,62,8.544049360880033,0.0,1.0,0.0
2963,hilkiah,9,34,7.677315891743497,0.0,1.0,0.0
2342,reproached,9,18,6.759778051935471,0.0,1.0,0.0
4210,patience,9,44,8.049284669130454,0.0,1.0,0.0
4995,willing,9,43,8.016117805195256,0.0,1.0,0.0
2263,ministers,9,32,7.589853050493158,0.0,1.0,0.0
1461,zerubbabel,9,22,7.049284669130454,0.0,1.0,0.0
2358,establish,9,46,8.11341500655017,0.0,1.0,0.0
50,last,9,120,9.496743646101677,0.0,1.0,0.0
3584,horns,9,67,8.65594224095093,0.0,1.0,0.0
4546,tribute,8,49,8.37448789605068,0.0,1.0,0.0
102,furthermore,8,24,7.344740552656626,0.0,1.0,0.0
1260,exceeding,8,68,8.847240893185809,0.0,1.0,0.0
1684,try,8,25,7.403634241710195,0.0,1.0,0.0
3624,thirty,8,196,10.37448789605068,0.0,1.0,0.0
4971,grass,8,66,8.804172171293922,0.0,1.0,0.0
1581,abel,8,24,7.344740552656626,0.0,1.0,0.0
4574,freewill,8,17,6.847240893185809,0.0,0.0,1.0
3606,perceived,8,49,8.37448789605068,0.0,1.0,0.0
3563,willingly,8,27,7.514665554098938,0.0,1.0,0.0
3687,need,8,72,8.929703053377782,0.0,1.0,0.0
18,ghost,8,112,9.567132973993074,1.0,0.0,0.0
4470,separate,8,37,7.96923141756442,0.0,1.0,0.0
5010,alas,8,20,7.081706146822833,1.0,0.0,0.0
3512,maker,8,26,7.460217770076562,0.0,1.0,0.0
1266,ones,8,81,9.099628054820096,0.0,1.0,0.0
1191,repaired,8,48,8.344740552656626,0.0,1.0,0.0
3743,cherubims,8,65,8.782145864963924,0.0,1.0,0.0
4512,ananias,8,21,7.15209547471423,0.0,1.0,0.0
3485,clothed,8,88,9.219209670572768,0.0,1.0,0.0
1325,parts,8,81,9.099628054820096,0.0,1.0,0.0
2221,vanity,8,86,9.186042806637568,1.0,0.0,0.0
372,cleave,8,36,7.929703053377782,0.0,1.0,0.0
3919,grove,8,17,6.847240893185809,0.0,1.0,0.0
2090,obedient,8,27,7.514665554098938,0.0,1.0,0.0
3108,matter,8,116,9.617759047063043,0.0,0.0,1.0
4061,bosom,8,44,8.219209670572768,0.0,1.0,0.0
582,magnify,8,28,7.567132973993075,0.0,1.0,0.0
3129,adam,8,45,8.251631148265144,0.0,1.0,0.0
613,drunken,8,40,8.081706146822834,0.0,1.0,0.0
340,recover,8,21,7.15209547471423,0.0,1.0,0.0
3130,deliverer,8,10,6.081706146822833,0.0,1.0,0.0
720,building,8,61,8.690515389498357,0.0,1.0,0.0
2794,garments,8,119,9.654595815243415,0.0,1.0,0.0
4672,bound,8,118,9.642421101297312,0.0,1.0,0.0
2011,graven,8,61,8.690515389498357,1.0,0.0,0.0
2320,helped,8,31,7.713974362322345,0.0,1.0,0.0
4301,victory,8,30,7.666668647543988,0.0,1.0,0.0
2910,belongeth,8,23,7.283340007992483,0.0,1.0,0.0
312,wheat,8,55,8.54113776546013,0.0,1.0,0.0
494,bondage,8,45,8.251631148265144,0.0,1.0,0.0
3159,quenched,8,22,7.219209670572767,0.0,1.0,0.0
4683,purpose,8,45,8.251631148265144,0.0,1.0,0.0
4128,mizpeh,8,24,7.344740552656626,0.0,1.0,0.0
1960,stirred,8,27,7.514665554098938,0.0,1.0,0.0
4887,apostles,8,60,8.666668647543988,0.0,1.0,0.0
2964,safety,8,31,7.713974362322345,0.0,0.0,1.0
4709,jewels,8,25,7.403634241710195,0.0,0.0,1.0
2969,grew,8,33,7.8041721712939225,0.0,1.0,0.0
2978,ephod,8,53,8.487698506498669,0.0,1.0,0.0
2983,grow,8,44,8.219209670572768,0.0,1.0,0.0
2984,chambers,8,71,8.909525171440151,0.0,1.0,0.0
601,treacherously,8,24,7.344740552656626,0.0,1.0,0.0
2475,gotten,8,54,8.514665554098938,0.0,1.0,0.0
1696,direct,8,14,6.567132973993075,0.0,1.0,0.0
4808,weight,8,66,8.804172171293922,0.0,1.0,0.0
2208,precious,8,86,9.186042806637568,0.0,0.0,1.0
845,confounded,8,64,8.75977805193547,0.0,1.0,0.0
3019,meek,8,20,7.081706146822833,0.0,1.0,0.0
2198,foot,8,116,9.617759047063043,0.0,1.0,0.0
3025,dedicated,8,27,7.514665554098938,0.0,0.0,1.0
3031,officers,8,68,8.847240893185809,0.0,1.0,0.0
3060,jephthah,8,29,7.617759047063042,0.0,1.0,0.0
2500,strangers,8,104,9.460217770076563,0.0,1.0,0.0
843,courage,8,33,7.8041721712939225,0.0,0.0,1.0
1968,asaph,8,50,8.403634241710195,0.0,1.0,0.0
4044,tabernacles,8,39,8.045180270797719,0.0,1.0,0.0
4084,baruch,8,28,7.567132973993075,0.0,1.0,0.0
4620,ordained,8,54,8.514665554098938,0.0,1.0,0.0
2826,instruments,8,57,8.592668066100211,0.0,1.0,0.0
209,wast,8,80,9.081706146822834,0.0,1.0,0.0
1089,intreat,8,21,7.15209547471423,0.0,1.0,0.0
2592,jericho,8,70,8.889061068880437,0.0,1.0,0.0
3377,praising,8,20,7.081706146822833,0.0,0.0,1.0
4950,planted,8,45,8.251631148265144,0.0,1.0,0.0
4089,tears,8,41,8.117330056553554,1.0,0.0,0.0
4825,joined,8,69,8.86830250871364,0.0,1.0,0.0
2770,friends,8,106,9.487698506498669,0.0,0.0,1.0
4158,whirlwind,8,30,7.666668647543988,0.0,1.0,0.0
297,uncircumcised,8,47,8.314366903613108,0.0,1.0,0.0
4098,obed,8,33,7.8041721712939225,0.0,1.0,0.0
1739,bed,8,112,9.567132973993074,0.0,1.0,0.0
4617,palaces,8,33,7.8041721712939225,0.0,1.0,0.0
1723,image,8,113,9.579957014350658,0.0,1.0,0.0
2603,grant,8,33,7.8041721712939225,0.0,0.0,1.0
4614,openeth,8,23,7.283340007992483,0.0,1.0,0.0
1135,milk,8,53,8.487698506498669,0.0,1.0,0.0
2606,doors,8,88,9.219209670572768,0.0,1.0,0.0
3811,nights,8,21,7.15209547471423,0.0,1.0,0.0
4085,covering,8,50,8.403634241710195,0.0,1.0,0.0
4211,drew,8,100,9.403634241710195,0.0,1.0,0.0
1799,army,8,137,9.857810134895997,0.0,1.0,0.0
2831,hallow,8,16,6.759778051935471,0.0,1.0,0.0
4920,multiply,8,54,8.514665554098938,0.0,1.0,0.0
1930,fountain,8,43,8.186042806637568,0.0,1.0,0.0
3194,increased,8,59,8.642421101297312,0.0,0.0,1.0
282,rejoicing,8,38,8.007705565379055,0.0,0.0,1.0
4761,consume,8,65,8.782145864963924,0.0,1.0,0.0
3994,backsliding,8,12,6.344740552656625,0.0,1.0,0.0
1905,horsemen,8,107,9.501245038336618,0.0,1.0,0.0
4928,feed,8,84,9.15209547471423,0.0,1.0,0.0
1896,canaan,8,91,9.267572692134166,0.0,1.0,0.0
576,smoke,8,59,8.642421101297312,0.0,1.0,0.0
2454,zeal,8,20,7.081706146822833,0.0,1.0,0.0
4736,nebuchadnezzar,8,60,8.666668647543988,0.0,1.0,0.0
2553,render,8,38,8.007705565379055,0.0,1.0,0.0
3317,profane,8,39,8.045180270797719,0.0,1.0,0.0
3325,fulfil,8,30,7.666668647543988,0.0,1.0,0.0
4185,jezebel,8,23,7.283340007992483,0.0,1.0,0.0
3334,helper,8,18,6.929703053377782,0.0,0.0,1.0
2680,dominion,8,80,9.081706146822834,0.0,1.0,0.0
2470,cymbals,7,20,7.274351224765228,0.0,1.0,0.0
2743,lords,7,47,8.507011981555504,0.0,1.0,0.0
2532,therewith,7,50,8.59627931965259,0.0,1.0,0.0
2727,polluted,7,47,8.507011981555504,1.0,0.0,0.0
4067,utter,7,48,8.537385630599022,0.0,1.0,0.0
1328,bloody,7,16,6.952423129877866,1.0,0.0,0.0
2594,tempt,7,16,6.952423129877866,0.0,1.0,0.0
2624,knees,7,32,7.952423129877865,0.0,1.0,0.0
1338,hail,7,43,8.378687884579964,0.0,0.0,1.0
2669,continue,7,48,8.537385630599022,0.0,1.0,0.0
2559,saveth,7,11,6.411854748515164,0.0,1.0,0.0
2550,dogs,7,24,7.5373856305990214,0.0,1.0,0.0
4116,fill,7,60,8.859313725486384,0.0,1.0,0.0
2693,paul,7,162,10.29227313276249,0.0,1.0,0.0
2721,brasen,7,29,7.810404125005438,0.0,1.0,0.0
3671,humble,7,35,8.081706146822834,0.0,1.0,0.0
2698,afterward,7,94,9.507011981555504,0.0,1.0,0.0
2536,commandeth,7,16,6.952423129877866,0.0,1.0,0.0
4120,delighted,7,14,6.759778051935471,0.0,0.0,1.0
3663,sojourn,7,33,7.996817249236319,0.0,1.0,0.0
2522,descended,7,21,7.344740552656626,0.0,1.0,0.0
2508,john,7,148,10.161876495506815,0.0,1.0,0.0
3717,learn,7,44,8.411854748515164,0.0,1.0,0.0
2417,pillars,7,94,9.507011981555504,0.0,1.0,0.0
3801,micaiah,7,18,7.122348131320178,0.0,1.0,0.0
1434,church,7,77,9.219209670572768,0.0,1.0,0.0
1982,draw,7,84,9.344740552656626,0.0,1.0,0.0
3233,seir,7,39,8.237825348740115,0.0,1.0,0.0
1576,inner,7,40,8.274351224765228,0.0,1.0,0.0
3245,dark,7,51,8.624848471849361,0.0,1.0,0.0
3279,notwithstanding,7,41,8.30997513449595,0.0,1.0,0.0
3283,potter,7,24,7.5373856305990214,0.0,1.0,0.0
1871,murmurings,7,10,6.274351224765229,0.0,1.0,0.0
1861,healed,7,83,9.327462561224792,0.0,1.0,0.0
3332,ignorance,7,22,7.411854748515164,1.0,0.0,0.0
1633,staff,7,45,8.44427622620754,0.0,1.0,0.0
4368,seest,7,47,8.507011981555504,0.0,1.0,0.0
1798,zechariah,7,39,8.237825348740115,0.0,1.0,0.0
1797,offereth,7,18,7.122348131320178,0.0,1.0,0.0
1792,condemn,7,30,7.859313725486384,1.0,0.0,0.0
3372,delivereth,7,16,6.952423129877866,0.0,1.0,0.0
1751,reverence,7,20,7.274351224765228,0.0,1.0,0.0
3391,violence,7,68,9.039885971128205,1.0,0.0,0.0
1745,hair,7,76,9.200350643321451,0.0,1.0,0.0
1661,guiltless,7,10,6.274351224765229,0.0,0.0,1.0
3817,spare,7,52,8.652862848018957,0.0,1.0,0.0
3409,cleanse,7,35,8.081706146822834,0.0,1.0,0.0
1720,terror,7,32,7.952423129877865,1.0,0.0,0.0
1952,want,7,38,8.200350643321451,0.0,0.0,1.0
1561,calling,7,29,7.810404125005438,0.0,1.0,0.0
2819,guilty,7,28,7.759778051935471,1.0,0.0,0.0
4298,shadow,7,80,9.274351224765228,0.0,1.0,0.0
2825,talents,7,73,9.142247688757884,0.0,0.0,1.0
4006,isles,7,32,7.952423129877865,0.0,1.0,0.0
2847,jesse,7,48,8.537385630599022,0.0,1.0,0.0
3996,shake,7,45,8.44427622620754,1.0,0.0,0.0
2892,hard,7,55,8.733782843402526,1.0,0.0,0.0
3735,risen,7,57,8.785313144042608,0.0,1.0,0.0
2307,syrians,7,61,8.883160467440753,0.0,1.0,0.0
3968,tyrus,7,30,7.859313725486384,0.0,1.0,0.0
2297,fish,7,46,8.475985085934878,0.0,1.0,0.0
2248,bad,7,19,7.2003506433214515,1.0,0.0,0.0
2229,satisfied,7,47,8.507011981555504,0.0,0.0,1.0
1493,withal,7,41,8.30997513449595,0.0,1.0,0.0
2204,baptized,7,61,8.883160467440753,0.0,1.0,0.0
2145,trumpet,7,62,8.906619440264741,0.0,1.0,0.0
3065,praying,7,22,7.411854748515164,0.0,0.0,1.0
3925,shed,7,56,8.75977805193547,0.0,1.0,0.0
3109,shemaiah,7,41,8.30997513449595,0.0,1.0,0.0
2067,workmen,7,16,6.952423129877866,0.0,1.0,0.0
3534,slow,7,19,7.2003506433214515,0.0,1.0,0.0
3533,rebellious,7,42,8.344740552656626,1.0,0.0,0.0
2022,loins,7,69,9.060947586656036,0.0,1.0,0.0
4093,hither,7,74,9.161876495506815,0.0,1.0,0.0
3701,defend,7,23,7.475985085934879,0.0,1.0,0.0
910,talked,7,46,8.475985085934878,0.0,1.0,0.0
418,judith,7,33,7.996817249236319,0.0,1.0,0.0
4652,rocks,7,26,7.652862848018958,0.0,1.0,0.0
761,overthrew,7,16,6.952423129877866,0.0,1.0,0.0
779,midianites,7,24,7.5373856305990214,0.0,1.0,0.0
4566,preserved,7,33,7.996817249236319,0.0,1.0,0.0
86,trespassed,7,17,7.039885971128205,0.0,1.0,0.0
972,kindreds,7,12,6.5373856305990214,0.0,1.0,0.0
359,excellent,7,40,8.274351224765228,0.0,0.0,1.0
781,recompense,7,33,7.996817249236319,0.0,1.0,0.0
212,moon,7,61,8.883160467440753,0.0,1.0,0.0
1223,bowels,7,44,8.411854748515164,0.0,1.0,0.0
551,food,7,60,8.859313725486384,0.0,1.0,0.0
958,continual,7,36,8.122348131320178,0.0,1.0,0.0
550,substance,7,54,8.707310632041334,0.0,1.0,0.0
199,riches,7,123,9.894937635217106,0.0,0.0,1.0
1047,conceived,7,47,8.507011981555504,0.0,1.0,0.0
10,revengeth,7,3,4.537385630599022,0.0,1.0,0.0
927,behind,7,96,9.537385630599022,0.0,1.0,0.0
431,confess,7,34,8.039885971128205,0.0,1.0,0.0
4563,canst,7,68,9.039885971128205,0.0,1.0,0.0
918,deliverance,7,20,7.274351224765228,0.0,1.0,0.0
458,rising,7,46,8.475985085934878,0.0,1.0,0.0
915,horse,7,49,8.567132973993075,0.0,1.0,0.0
4724,daily,7,74,9.161876495506815,0.0,1.0,0.0
4715,remaineth,7,44,8.411854748515164,0.0,1.0,0.0
175,tried,7,30,7.859313725486384,0.0,1.0,0.0
4695,wings,7,89,9.428156560844263,0.0,1.0,0.0
4699,profit,7,62,8.906619440264741,0.0,0.0,1.0
887,straight,7,34,8.039885971128205,0.0,0.0,1.0
1044,visitation,7,20,7.274351224765228,0.0,1.0,0.0
569,creator,7,10,6.274351224765229,0.0,1.0,0.0
271,speech,7,61,8.883160467440753,0.0,1.0,0.0
4613,eternal,7,50,8.59627931965259,0.0,1.0,0.0
4610,prey,7,82,9.30997513449595,0.0,1.0,0.0
724,tidings,7,48,8.537385630599022,0.0,1.0,0.0
699,transgression,7,51,8.624848471849361,0.0,1.0,0.0
606,common,7,33,7.996817249236319,0.0,1.0,0.0
290,jebusite,7,15,6.859313725486384,0.0,1.0,0.0
4634,preserveth,7,9,6.122348131320178,0.0,1.0,0.0
703,males,7,35,8.081706146822834,0.0,1.0,0.0
1054,jealousy,7,37,8.161876495506815,1.0,0.0,0.0
1248,araunah,7,9,6.122348131320178,0.0,1.0,0.0
238,roar,7,24,7.5373856305990214,0.0,1.0,0.0
310,named,7,65,8.97479094290632,0.0,1.0,0.0
4985,midian,6,39,8.460217770076563,0.0,1.0,0.0
3460,flourish,6,21,7.567132973993075,0.0,1.0,0.0
681,ashtaroth,6,11,6.634247169851611,0.0,1.0,0.0
2598,elkanah,6,21,7.567132973993075,0.0,1.0,0.0
2356,pour,6,74,9.384268916843265,0.0,1.0,0.0
147,stead,6,106,9.902736005777513,0.0,1.0,0.0
2295,vexed,6,33,8.219209670572768,0.0,1.0,0.0
846,report,6,37,8.384268916843263,0.0,1.0,0.0
2294,fortress,6,26,7.8752552693554065,0.0,1.0,0.0
2292,winds,6,31,8.129011861601189,0.0,1.0,0.0
2612,teeth,6,56,8.982170473271918,0.0,1.0,0.0
3711,entry,6,15,7.081706146822833,0.0,1.0,0.0
2291,consent,6,27,7.929703053377782,0.0,0.0,1.0
3527,least,6,46,8.698377507271326,0.0,1.0,0.0
4457,barren,6,30,8.081706146822834,0.0,1.0,0.0
663,cedars,6,24,7.759778051935471,0.0,1.0,0.0
691,endure,6,42,8.567132973993075,0.0,1.0,0.0
748,belly,6,57,9.007705565379055,0.0,1.0,0.0
1220,hateth,6,40,8.496743646101677,0.0,1.0,0.0
1502,imaginations,6,10,6.4967436461016765,0.0,1.0,0.0
2472,free,6,76,9.4227430646579,0.0,0.0,1.0
4608,use,6,68,9.262278392464653,0.0,1.0,0.0
1228,plant,6,52,8.875255269355405,0.0,1.0,0.0
2432,foolish,6,69,9.283340007992484,1.0,0.0,0.0
4745,shortly,6,20,7.4967436461016765,0.0,1.0,0.0
3780,ahaz,6,42,8.567132973993075,0.0,1.0,0.0
1506,plains,6,26,7.8752552693554065,0.0,1.0,0.0
1208,blew,6,26,7.8752552693554065,0.0,1.0,0.0
1503,devils,6,57,9.007705565379055,1.0,0.0,0.0
1235,ungodly,6,82,9.532367555832398,0.0,1.0,0.0
796,recompensed,6,11,6.634247169851611,0.0,1.0,0.0
4981,sitting,6,50,8.81867174098904,0.0,1.0,0.0
2390,perished,6,42,8.567132973993075,0.0,1.0,0.0
4463,harps,6,23,7.698377507271326,0.0,1.0,0.0
1498,calleth,6,35,8.304098568159281,0.0,1.0,0.0
2551,battles,6,18,7.344740552656626,1.0,0.0,0.0
704,daniel,6,120,10.081706146822832,0.0,1.0,0.0
3510,lands,6,49,8.789525395329523,0.0,1.0,0.0
4141,furious,6,10,6.4967436461016765,1.0,0.0,0.0
2375,sisera,6,21,7.567132973993075,0.0,1.0,0.0
1564,excellency,6,29,8.032796546341885,0.0,0.0,1.0
836,executed,6,22,7.634247169851611,0.0,1.0,0.0
874,quickly,6,45,8.666668647543988,0.0,1.0,0.0
4373,measures,6,41,8.532367555832398,0.0,1.0,0.0
1924,large,6,27,7.929703053377782,0.0,1.0,0.0
4996,defile,6,43,8.601080305916412,0.0,1.0,0.0
1876,desert,6,43,8.601080305916412,0.0,1.0,0.0
1648,ramah,6,36,8.344740552656626,0.0,1.0,0.0
1866,fourteenth,6,30,8.081706146822834,0.0,1.0,0.0
1854,gibeon,6,37,8.384268916843263,0.0,1.0,0.0
4646,innocent,6,50,8.81867174098904,0.0,0.0,1.0
4360,bases,6,16,7.174815551214314,0.0,1.0,0.0
1822,preach,6,50,8.81867174098904,0.0,1.0,0.0
1817,thrust,6,54,8.929703053377782,0.0,1.0,0.0
4366,messenger,6,35,8.304098568159281,0.0,1.0,0.0
1810,fame,6,26,7.8752552693554065,0.0,0.0,1.0
4998,faileth,6,25,7.818671740989038,0.0,1.0,0.0
1961,glorify,6,31,8.129011861601189,0.0,0.0,1.0
1099,met,6,64,9.174815551214314,0.0,1.0,0.0
1764,longsuffering,6,21,7.567132973993075,0.0,1.0,0.0
1756,thirst,6,39,8.460217770076563,0.0,1.0,0.0
1754,continued,6,38,8.4227430646579,0.0,1.0,0.0
1737,manifest,6,53,8.902736005777513,0.0,1.0,0.0
1129,chose,6,45,8.666668647543988,0.0,1.0,0.0
1132,greatness,6,40,8.496743646101677,0.0,1.0,0.0
1680,hadst,6,32,8.174815551214314,0.0,1.0,0.0
1719,either,6,56,8.982170473271918,0.0,1.0,0.0
1148,hebrews,6,27,7.929703053377782,0.0,1.0,0.0
1687,adversary,6,25,7.818671740989038,1.0,0.0,0.0
4400,bands,6,56,8.982170473271918,0.0,1.0,0.0
4425,whereby,6,51,8.847240893185809,0.0,1.0,0.0
4666,libnah,6,18,7.344740552656626,0.0,1.0,0.0
97,bright,6,34,8.262278392464653,0.0,0.0,1.0
2135,steward,6,14,6.982170473271918,0.0,1.0,0.0
2209,absalom,6,110,9.956175264738974,0.0,1.0,0.0
894,amalek,6,24,7.759778051935471,0.0,1.0,0.0
896,consecrated,6,17,7.262278392464653,0.0,1.0,0.0
4245,hebron,6,74,9.384268916843265,0.0,1.0,0.0
4251,male,6,46,8.698377507271326,0.0,1.0,0.0
4446,abhorred,6,21,7.567132973993075,1.0,0.0,0.0
4252,coast,6,72,9.344740552656626,0.0,1.0,0.0
2163,captives,6,60,9.081706146822834,0.0,1.0,0.0
642,neck,6,76,9.4227430646579,0.0,1.0,0.0
2155,goats,6,100,9.81867174098904,0.0,1.0,0.0
1599,stars,6,67,9.240904741672088,0.0,1.0,0.0
921,altogether,6,34,8.262278392464653,0.0,1.0,0.0
4264,dream,6,86,9.601080305916412,0.0,0.0,1.0
4430,carpenters,6,11,6.634247169851611,0.0,1.0,0.0
2103,waxed,6,40,8.496743646101677,0.0,1.0,0.0
2082,nostrils,6,16,7.174815551214314,0.0,1.0,0.0
2076,troubles,6,20,7.4967436461016765,1.0,0.0,0.0
2051,fighteth,6,6,5.75977805193547,0.0,1.0,0.0
2039,plagues,6,44,8.634247169851612,0.0,1.0,0.0
2030,confession,6,8,6.174815551214314,0.0,1.0,0.0
966,deceit,6,53,8.902736005777513,1.0,0.0,0.0
2021,sarah,6,42,8.567132973993075,0.0,1.0,0.0
2019,heman,6,17,7.262278392464653,0.0,1.0,0.0
968,defiled,6,87,9.617759047063043,0.0,1.0,0.0
80,divination,6,12,6.759778051935471,0.0,0.0,1.0
1971,seventy,6,76,9.4227430646579,0.0,1.0,0.0
4086,images,6,76,9.4227430646579,0.0,1.0,0.0
1154,subdued,6,21,7.567132973993075,0.0,1.0,0.0
4910,compass,6,45,8.666668647543988,0.0,1.0,0.0
336,comely,6,25,7.818671740989038,0.0,1.0,0.0
1361,please,6,47,8.729404402891952,0.0,0.0,1.0
4908,shouldest,6,84,9.567132973993074,0.0,1.0,0.0
1427,acknowledge,6,22,7.634247169851611,0.0,1.0,0.0
3146,person,6,74,9.384268916843265,0.0,1.0,0.0
324,floweth,6,14,6.982170473271918,0.0,1.0,0.0
557,twentieth,6,46,8.698377507271326,0.0,1.0,0.0
1435,shaketh,6,7,5.982170473271918,0.0,1.0,0.0
558,threshingfloor,6,17,7.262278392464653,0.0,1.0,0.0
581,seat,6,65,9.197183364242768,0.0,1.0,0.0
2752,crieth,6,20,7.4967436461016765,0.0,1.0,0.0
160,grave,6,91,9.68261019141301,1.0,0.0,0.0
2746,bury,6,50,8.81867174098904,0.0,1.0,0.0
4495,faithfulness,6,21,7.567132973993075,0.0,0.0,1.0
3165,confusion,6,31,8.129011861601189,1.0,0.0,0.0
1352,slaughter,6,64,9.174815551214314,0.0,1.0,0.0
305,poureth,6,14,6.982170473271918,0.0,1.0,0.0
3338,dwellest,6,21,7.567132973993075,0.0,1.0,0.0
4905,stayed,6,33,8.219209670572768,0.0,1.0,0.0
4823,desolation,6,53,8.902736005777513,0.0,1.0,0.0
3207,giving,6,43,8.601080305916412,0.0,0.0,1.0
4503,prisoners,6,25,7.818671740989038,1.0,0.0,0.0
4853,virgin,6,38,8.4227430646579,0.0,1.0,0.0
3376,blue,6,53,8.902736005777513,0.0,1.0,0.0
2999,zadok,6,53,8.902736005777513,0.0,1.0,0.0
486,angels,6,103,9.861316078397532,0.0,1.0,0.0
3398,caught,6,39,8.460217770076563,0.0,1.0,0.0
200,basket,6,23,7.698377507271326,0.0,1.0,0.0
3058,lamentation,6,39,8.460217770076563,1.0,0.0,0.0
1407,thrown,6,22,7.634247169851611,0.0,1.0,0.0
3402,dried,6,45,8.666668647543988,0.0,1.0,0.0
4956,washed,6,48,8.75977805193547,0.0,1.0,0.0
179,lent,6,9,6.344740552656625,0.0,1.0,0.0
513,wickedly,6,32,8.174815551214314,1.0,0.0,0.0
348,months,6,68,9.262278392464653,0.0,1.0,0.0
2865,beer,6,39,8.460217770076563,0.0,1.0,0.0
